"logNu[1]","logNu[2]","logNu[3]","tauCopy","x[1]","x[2]","x[3]"
-3.37892796035547,2.05208404643367,1.43587729618495,0.0617288816697671,18,23,20
-3.39671948092821,2.05076209463267,1.43728304621798,0.458237874842566,18,23,20
-3.38652481270592,2.05557473083589,1.44005941017625,0.10132291858777,18,23,20
-3.37553384544126,2.05553632889541,1.44011290856696,0.0969846506248528,18,23,20
-3.36015359239645,2.06131843277898,1.44769273151872,0.21926076989166,18,23,20
-3.40805674470993,2.0634105737308,1.44858298810876,0.0949124836451268,18,23,20
-3.36708160116959,2.06551880802759,1.45271376585899,0.0621837423934272,18,23,20
-3.37157503583315,2.0691734100014,1.45688201949553,0.210203026894473,18,23,20
-3.36273675488149,2.07169050349788,1.45576895124357,0.0637093134293537,18,23,20
-3.36047930910017,2.06608600642716,1.45398499396767,0.0972028704513431,18,23,20
-3.34886541760592,2.07296398459718,1.45751293340944,0.0767046788273965,18,23,20
-3.37221497222291,2.07570901391905,1.45775765874215,0.190017926227342,18,23,20
-3.3806874137945,2.0674494782278,1.45444058743476,0.0802622514153465,18,23,20
-3.31702446829199,2.07767921196016,1.4617469757565,0.0616885391215503,18,23,20
-3.33820917164337,2.07637248306107,1.46182533102824,0.313996905045948,18,23,20
-3.31780356919396,2.07571356566724,1.46068083251154,0.191845456766704,18,23,20
-3.36409355456814,2.07355320892672,1.45920940402038,0.0351598756852148,18,23,20
-3.35364260024161,2.07135877342346,1.45447081386948,0.244232436461413,18,23,20
-3.3369115909629,2.07259483376183,1.45750084890128,0.521460929378907,18,23,20
-3.37559561934314,2.07851696512461,1.46380963055836,0.0932248573974938,18,23,20
-3.40350831874319,2.06896335755783,1.45710360657658,0.0738000463594895,18,23,20
-3.37652081925121,2.07310605569231,1.46220207222821,0.164581822785667,18,23,20
-3.325702471573,2.07664347002422,1.45830842312513,0.0454700742540287,18,23,20
-3.34778595570356,2.08218376949878,1.4686661125242,0.0478196650272649,18,23,20
-3.34139611924695,2.08631377097312,1.47415106474896,0.175921777619365,18,23,20
-3.30522088737597,2.090959200395,1.47809352647232,0.113054659993678,18,23,20
-3.32854353343561,2.09381015011186,1.48122285578072,0.243682718145553,18,23,20
-3.36496947136142,2.0910430197392,1.47697973703348,0.0514926088560753,18,23,20
-3.33139119951693,2.09171515135889,1.47500320563063,0.031608017187431,18,23,20
-3.36513269581421,2.09310541002982,1.48112280272443,0.217478649486565,18,23,20
-3.33385894730093,2.09073360437838,1.47354304304126,0.154196045346106,18,23,20
-3.38002634390256,2.09016067074773,1.47755985593479,0.0607214819032198,18,23,20
-3.33621840591051,2.09258926187679,1.47916042411867,0.0881447249115783,18,23,20
-3.34090443823813,2.09308002543477,1.47883731983086,0.552388543278297,18,23,20
-3.33864091200105,2.09593689601398,1.47826538167263,0.0828264130332207,18,23,20
-3.32242285129307,2.09624914081142,1.48125927182346,0.180053761112219,18,23,20
-3.3259690763505,2.09705450115562,1.48234769533713,0.0744690467765293,18,23,20
-3.34691113828517,2.10341630612817,1.48806906540104,0.215367913828757,18,23,20
-3.32756611696394,2.1034063274936,1.48889874267116,0.12750070330448,18,23,20
-3.36517075276471,2.10117954017225,1.48811884523123,0.235761821085087,18,23,20
-3.31392597457472,2.09890492946151,1.48363752454507,0.193931743412956,18,23,20
-3.39955061849236,2.09703750337115,1.48294346380801,0.51821916398787,18,23,20
-3.34218917218944,2.10132361516526,1.4842019238065,0.0256665254603933,18,23,20
-3.36042212864296,2.10204461496907,1.48394898453305,0.248974361460223,18,23,20
-3.38120584799778,2.09039051481278,1.47330082882527,0.12214045128688,18,23,20
-3.3564701539319,2.08622366493294,1.47573709967563,0.0422335174370949,18,23,20
-3.31056023639107,2.09097894428557,1.4749570822666,0.144841853609325,18,23,20
-3.34052495377707,2.0942183774316,1.48234334874846,0.0802236602578415,18,23,20
-3.31936105144799,2.09765510163502,1.48516428057257,0.315009510579555,18,23,20
-3.32143956420679,2.10885423249842,1.48893222287184,0.520130669033351,18,23,20
-3.33493753979541,2.10552877318797,1.48970902420353,0.279714534590324,18,23,20
-3.30573918300714,2.11199005435441,1.49783514767369,0.338234108698199,18,23,20
-3.31977346536295,2.11743626320669,1.5024699074342,0.12163638553779,18,23,20
-3.34299643544325,2.11839797019383,1.50289119663832,0.0296708677626819,18,23,20
-3.32212570046304,2.11421524493907,1.49998850528053,0.428722270120178,18,23,20
-3.31169971765204,2.11397836059067,1.49933977313268,0.101593811283584,18,23,20
-3.31857081231294,2.11184807366489,1.49417347098203,0.0646412825193649,18,23,20
-3.31406143770819,2.11145525081353,1.49488750576918,0.194816905184545,18,23,20
-3.34015501826815,2.10297635736145,1.48878263519793,0.0517740306937203,18,23,20
-3.32770618825145,2.09828512216204,1.48144555751103,0.197041809969347,18,23,20
-3.31902986600559,2.0965844950833,1.47999533171057,0.0259790610316395,18,23,20
-3.32323407113616,2.09456250771399,1.47921405984896,0.0473799150399039,18,23,20
-3.34139638915002,2.09616632442938,1.47898820085393,0.0565266281631509,18,23,20
-3.36907636876694,2.09632686699042,1.48466817416487,0.121272796277731,18,23,20
-3.31456681649432,2.09174883501966,1.47644660124224,0.104091653248917,18,23,20
-3.34325516389873,2.08895783914199,1.47340647291139,0.130858715869818,18,23,20
-3.33240346356448,2.08581125219434,1.47254699603863,0.152610255566197,18,23,20
-3.3503746907433,2.08812754492815,1.47057975831675,0.0657392732287692,18,23,20
-3.29454214698847,2.09019281470079,1.47651077685384,0.241756184264163,18,23,20
-3.30866431433345,2.08667186759327,1.4699022854601,0.0349406856471835,18,23,20
-3.37257775310665,2.07914633410012,1.46480663600198,0.121387760025207,18,23,20
-3.36619108447905,2.08249092313982,1.46730624841964,0.362814439317304,18,23,20
-3.36757893829959,2.08712879839029,1.47240650512589,0.233145236301131,18,23,20
-3.33394240514026,2.08658396440655,1.47617546380725,0.0263060402385241,18,23,20
-3.38067630620698,2.08448255349512,1.47535432736811,0.0110412291901752,18,23,20
-3.36460893144439,2.08260093591554,1.47044788993336,0.0908025575732938,18,23,20
-3.3531380896166,2.08654703847975,1.47051282368972,0.181642234809007,18,23,20
-3.32040957987167,2.0843720242225,1.46651357358399,0.11118029222519,18,23,20
-3.34298014015248,2.07647177590516,1.46295971461139,0.111271055700217,18,23,20
-3.35785239543069,2.08174725116603,1.46466312379582,0.0512016167997733,18,23,20
-3.40454679502109,2.07748774685844,1.46361564210544,0.0284754599266299,18,23,20
-3.33319312074818,2.07700658918521,1.46624715511858,0.0616256885337941,18,23,20
-3.33296210255216,2.08251253068616,1.46992455800714,0.0722750514036875,18,23,20
-3.35062342394454,2.08008007912021,1.46611050461453,0.1165652986699,18,23,20
-3.37457387230818,2.08462200753724,1.47225020296157,0.114924969272145,18,23,20
-3.34554753839885,2.08568485473168,1.47123547987967,0.138811344981673,18,23,20
-3.3489967358751,2.08390137051558,1.47209209031967,0.0762964019477288,18,23,20
-3.33216809738239,2.09324049257837,1.47952069521804,0.0189420591577385,18,23,20
-3.3607828207202,2.09524557131759,1.48330972629694,0.0319200242832551,18,23,20
-3.36861451845299,2.09929893851768,1.48553844972054,0.0777667861981166,18,23,20
-3.394109155607,2.10113141532503,1.48423365982518,0.224492094163878,18,23,20
-3.31250486074175,2.11205432570052,1.49386730574986,0.267636562482666,18,23,20
-3.31881835083568,2.10913089111605,1.49465578885374,0.135273670042975,18,23,20
-3.34286907559563,2.10145271212579,1.49055609059521,0.130525707117796,18,23,20
-3.34084799386445,2.10482133749108,1.49052834020626,0.104882976492803,18,23,20
-3.37511252149076,2.11117739639743,1.4920308623008,0.161713967400562,18,23,20
-3.30097431786913,2.11266055186276,1.49808984312346,0.155940114486796,18,23,20
-3.32825722586499,2.11250040953814,1.49777801461046,0.114114595373339,18,23,20
-3.33397070278854,2.11155159407934,1.49968603372317,0.0138381527346345,18,23,20
-3.31287091555659,2.11737881004179,1.49898199340323,0.205220226229127,18,23,20
-3.29655581339467,2.11832287158553,1.50402875670081,0.133928610525018,18,23,20
-3.28857084645422,2.11501071643878,1.50017067257229,0.225015295107451,18,23,20
-3.31704032013279,2.11526751372699,1.49732414604178,0.234475420769202,18,23,20
-3.33323761642411,2.11025104115871,1.49350702532656,0.0848605812491676,18,23,20
-3.33199733114982,2.10892113763838,1.49444190876218,0.0577570263547204,18,23,20
-3.36829697963343,2.11011431461513,1.4948335391501,0.085752591639648,18,23,20
-3.31773390529165,2.10422867756199,1.49353431704559,0.000939341294683867,18,23,20
-3.33727475616396,2.1054639058089,1.49184183827004,0.024240696223933,18,23,20
-3.33266372758757,2.10337063945043,1.48906862879692,0.15065637918931,18,23,20
-3.30754994249014,2.10176681206729,1.4865708397685,0.274184160402867,18,23,20
-3.28171515242222,2.10042001555425,1.48331603453962,0.216246034079684,18,23,20
-3.33035233630003,2.10039967329037,1.48926082472643,0.0606049464142046,18,23,20
-3.33876393676048,2.09644822691805,1.48341296705682,0.0940907036473828,18,23,20
-3.31662057604609,2.09661884384909,1.4802152330459,0.219259799922148,18,23,20
-3.34496553165258,2.09591972354509,1.48118723687399,0.40514006870921,18,23,20
-3.33996591679008,2.0973934066653,1.48235953333311,0.109502166437545,18,23,20
-3.35555137581028,2.1006018949522,1.48469819063088,0.295231680134328,18,23,20
-3.37035228829347,2.09306672979731,1.48616795397395,0.209609645726307,18,23,20
-3.32719149634575,2.09809117362788,1.48625047918608,0.215394330471447,18,23,20
-3.36576440631501,2.10165598407259,1.49093853119253,0.0539817119719895,18,23,20
-3.34417179813025,2.10173000196574,1.48865679682088,0.1150659440939,18,23,20
-3.37351887764962,2.10193362415438,1.4879884096285,0.113616710821566,18,23,20
-3.28776450901297,2.10511937320322,1.49066596810696,0.0207235996578874,18,23,20
-3.32559879808007,2.10511544311394,1.49246808263635,0.350067439134932,18,23,20
-3.29342389880668,2.10509585106766,1.49250766395654,0.0480836263486634,18,23,20
-3.33874316042095,2.09906169452793,1.48360577926243,0.0862924202677327,18,23,20
-3.33786620889159,2.09102867404984,1.47831143721961,0.0749233378664722,18,23,20
-3.35949342792498,2.10093095406535,1.48242090544326,0.141239098713484,18,23,20
-3.3399340366601,2.0912349871453,1.47641672885869,0.292440384725709,18,23,20
-3.36027245811613,2.09237777169316,1.47705292065343,0.0156743078595755,18,23,20
-3.34876483861022,2.08925412913108,1.4756225606243,0.0420491334788585,18,23,20
-3.35053008017251,2.07802950298795,1.4624219999496,0.043023952773637,18,23,20
-3.39147933307703,2.07551500434299,1.46306118396029,0.117854186299809,18,23,20
-3.38931018362919,2.07914947347181,1.4625417471413,0.103111567983294,18,23,20
-3.35185139697547,2.08240967808755,1.46718539941947,0.740844229583982,18,23,20
-3.31955511206705,2.08516356380239,1.46980550427362,0.839268209672973,18,23,20
-3.3201274847381,2.0847128058644,1.46922023772648,0.209262088666258,18,23,20
-3.38734590407229,2.08896593434866,1.475322164694,0.371731446827594,18,23,20
-3.34715130957596,2.07959098984714,1.46826152563653,0.286299240553714,18,23,20
-3.39397129511211,2.08180613296597,1.47136503536655,0.0699065362181227,18,23,20
-3.34422949410806,2.09202017918518,1.47270023853227,0.18587717779065,18,23,20
-3.34229407544674,2.08750663284439,1.47337665664797,0.283949729428309,18,23,20
-3.33719873111658,2.08169583916491,1.46585038217662,0.034187883449304,18,23,20
-3.34599385162541,2.07759504482098,1.46384780984882,0.346501388790803,18,23,20
-3.35235488563079,2.07767966368029,1.4613040430886,0.21296474706428,18,23,20
-3.33097851712378,2.08482826626526,1.46858429406114,0.175340465555831,18,23,20
-3.30005044715848,2.08656778198879,1.47118193848707,0.0956600247452065,18,23,20
-3.35821771701625,2.08405318888263,1.46742705333484,0.536768689204372,18,23,20
-3.34935603654039,2.08980539197272,1.47480678135738,0.255307397437433,18,23,20
-3.34972588493196,2.09321451839373,1.47882446048335,0.3807607712786,18,23,20
-3.33510900572882,2.09411680757693,1.48107448763422,0.0122408813902155,18,23,20
-3.3407368062482,2.09467017061038,1.4810100706056,0.234371864046095,18,23,20
-3.32756577602494,2.09257603784545,1.48363449228702,0.152752953218591,18,23,20
-3.34950647697811,2.0818658748358,1.46824319166551,0.0200829097292069,18,23,20
-3.35535343013483,2.08432660238893,1.47076281936134,0.0230945964269433,18,23,20
-3.33287223855715,2.08637193783034,1.47104020715849,0.383825918927396,18,23,20
-3.36261103575695,2.0805404499058,1.47036632665971,0.00769267043604875,18,23,20
-3.35257625418123,2.07747019628328,1.46346091399745,0.125911686774932,18,23,20
-3.35073794832643,2.07460613818851,1.45928862716804,0.125547856416316,18,23,20
-3.33504726649372,2.07176000596159,1.46062072836771,0.0478902714241763,18,23,20
-3.38986967956179,2.07956890469855,1.46154843442847,0.092600847317403,18,23,20
-3.38219452341772,2.08132217742651,1.46844302240963,0.146540115328432,18,23,20
-3.31293037964669,2.08494073915205,1.4694638603032,0.0709058460553705,18,23,20
-3.36099174607183,2.08501667897609,1.47203075735637,0.0706288576614063,18,23,20
-3.3688504793287,2.09084349949684,1.47508488942192,0.113834086753622,18,23,20
-3.36909904438674,2.08693902533674,1.47486537398875,0.24365163179847,18,23,20
-3.35544599629047,2.08552010764013,1.46955249948479,0.093117319804378,18,23,20
-3.36432513667597,2.08728700617474,1.47027037438406,0.0408117669607671,18,23,20
-3.31777572915182,2.08585541515583,1.46822822492211,0.0108335512740988,18,23,20
-3.31545538159319,2.08893725861677,1.47673545363792,0.346120873603185,18,23,20
-3.34523216138493,2.08321031534329,1.47097189877281,0.0791189825322962,18,23,20
-3.38245828739561,2.08095967896063,1.46232263782801,0.301337729562658,18,23,20
-3.3196013856259,2.07220985257305,1.45760903741138,0.0126749002522942,18,23,20
-3.35444402931438,2.07666126700881,1.46079038300098,0.00753313396838946,18,23,20
-3.36670613944414,2.07506859472861,1.45697952002684,0.23076780512832,18,23,20
-3.34320836978269,2.07385003821081,1.46233018728961,0.152034178556878,18,23,20
-3.36943046139352,2.08104880570102,1.46741168963127,0.08545974539765,18,23,20
-3.32445236726923,2.07957650952498,1.46387196202485,0.130850603966739,18,23,20
-3.37928688638484,2.07962695354879,1.45993263476846,0.555498104677067,18,23,20
-3.40851299443132,2.07571185727386,1.46255112755204,0.0130526757609747,18,23,20
-3.37708087424175,2.07170579549296,1.45978604658169,0.342494300479797,18,23,20
-3.32141962826654,2.07210953093059,1.45668280004245,0.230233528640372,18,23,20
-3.3762356815176,2.07541288710714,1.45764981292433,0.129247994480842,18,23,20
-3.35304117879313,2.07683817102139,1.46217444608463,0.0356667137266613,18,23,20
-3.35521826075233,2.07785682644524,1.46497404304921,0.132882479930229,18,23,20
-3.3162094106314,2.08150820567041,1.46800121001209,0.188282554712393,18,23,20
-3.36639548281319,2.08465241904665,1.46757036016326,0.27111201015481,18,23,20
-3.32103532447579,2.0857491094325,1.47245336940631,0.0353457788927299,18,23,20
-3.34104503071615,2.08706590152224,1.46894758323417,0.0268886387653989,18,23,20
-3.29878085577271,2.0862780158316,1.47297230786543,0.133497308861628,18,23,20
-3.37525174013883,2.08261450607094,1.46907785850131,0.0738258016529663,18,23,20
-3.34546553050866,2.0756724225913,1.46222584260044,0.129268496069689,18,23,20
-3.37595458791471,2.07604154500531,1.46019136335883,0.153438385791516,18,23,20
-3.36962279388543,2.07528289498155,1.46389998370651,0.0303733088572079,18,23,20
-3.33226754360801,2.08674326003493,1.47346997165456,0.0916259629894531,18,23,20
-3.35081821439386,2.08202289548704,1.46737478511612,0.257902095097118,18,23,20
-3.34220308385911,2.09249075542155,1.47639938350179,0.131762415145335,18,23,20
-3.36203829788664,2.08654937843035,1.47431877543458,0.0451241242917667,18,23,20
-3.36056040986871,2.09051470502415,1.47563823631795,0.278187612886266,18,23,20
-3.31246636887525,2.09339411968362,1.47819472577294,0.360815836710315,18,23,20
-3.31442106523726,2.09738472481049,1.48193740408476,0.102017868258008,18,23,20
-3.34869362130622,2.09886240110864,1.48482410665692,0.240058813611776,18,23,20
-3.33265083991478,2.101280772681,1.48831763004036,0.4305026302931,18,23,20
-3.33462018295042,2.10244118988694,1.48956759672914,0.143254193436461,18,23,20
-3.32793843016456,2.10824746960004,1.4956547108361,0.277802215365797,18,23,20
-3.36065399471323,2.10239304203684,1.48855456015086,0.0398802916339162,18,23,20
-3.33751139289412,2.09689200683585,1.48216063037385,0.250037057075732,18,23,20
-3.28886122187852,2.09558902821437,1.48542110231964,0.112900774775938,18,23,20
-3.33913180023785,2.10086783715129,1.48548683988331,0.0475758611857896,18,23,20
-3.32303438740255,2.10351994869612,1.48924166805286,0.242064754966819,18,23,20
-3.34089665511946,2.107887401139,1.49580883959362,0.172562502853855,18,23,20
-3.31187026532299,2.11175593146757,1.49381512190415,0.207656446468506,18,23,20
-3.28561477612537,2.1076997558858,1.49219316196041,0.0180619255224359,18,23,20
-3.33727558321531,2.1061964145509,1.49011915787898,0.414412526429666,18,23,20
-3.33560911220468,2.09864678819035,1.48169564565065,0.150525153027193,18,23,20
-3.328443857585,2.09282766662935,1.47677311836199,0.198287881297442,18,23,20
-3.32498760516729,2.09615711578624,1.48012095531794,0.290363773470084,18,23,20
-3.36486792143822,2.09345250054905,1.48068436201099,0.00835976487663625,18,23,20
-3.33981991643034,2.0914592739776,1.47705223639163,0.0341094456615572,18,23,20
-3.35909993290915,2.09008415813389,1.47224568178506,0.0910609618813424,18,23,20
-3.34628784609759,2.08477612785498,1.46831522226653,0.141949642586557,18,23,20
-3.35432684064773,2.08054064826552,1.46594393740791,0.109596095759871,18,23,20
-3.36099903914478,2.09091760743499,1.47687293413589,0.274637935319214,18,23,20
-3.34776948610914,2.09640264932467,1.48279058197157,0.0788256743451871,18,23,20
-3.35902635181586,2.10262380083955,1.48929321207265,0.23290983990076,18,23,20
-3.31758085279644,2.11001253266308,1.4985610528353,0.389777884347426,18,23,20
-3.32813210869026,2.11406653629274,1.496733196119,0.182977752944012,18,23,20
-3.34048279591555,2.09884086819033,1.48271849544898,0.225985251838528,18,23,20
-3.31720982503174,2.09822982158618,1.48416279359764,0.0373088295047847,18,23,20
-3.32908418942606,2.09890906713708,1.4871325297151,0.285745558675364,18,23,20
-3.32967083984322,2.10113478635439,1.48568315280108,0.0960620461606934,18,23,20
-3.35703737130078,2.10297505581344,1.49124492493084,0.041978759786449,18,23,20
-3.28445962759921,2.10151222007129,1.48528992264715,0.170233305614727,18,23,20
-3.32630605027684,2.09101267254344,1.4800269139701,0.0501672721276882,18,23,20
-3.30988480535508,2.09293342092627,1.47916261912378,0.175360964620179,18,23,20
-3.34770717960532,2.10308117872394,1.48771699373435,0.350467024102597,18,23,20
-3.33593649055212,2.10062080493704,1.48463937233415,0.0239338963787836,18,23,20
-3.34845207045358,2.09770637765634,1.48566985685159,0.0382942541670035,18,23,20
-3.33352105378277,2.09828801645238,1.48687607260215,0.0615271034797428,18,23,20
-3.34662831998669,2.09729720920591,1.4807435570632,0.216249837951531,18,23,20
-3.36434971505986,2.08922573925662,1.47749881120125,0.311206711924208,18,23,20
-3.343692405973,2.0876541258114,1.47513891309008,0.161221074692963,18,23,20
-3.38099901952426,2.0852988492826,1.47018499853349,0.303927367522191,18,23,20
-3.35572154181307,2.07934621357634,1.46472166054219,0.0439026138830129,18,23,20
-3.32565691327203,2.08482519215949,1.46925868017654,0.235088027424527,18,23,20
-3.35309665913643,2.07731291754286,1.46492078724534,0.173209376004934,18,23,20
-3.35227851839802,2.07178522116248,1.45613363617388,0.0228751643527362,18,23,20
-3.36562763696113,2.07108605870215,1.45456563622963,0.429714156004644,18,23,20
-3.37556881410757,2.07381975066302,1.45905300905254,0.0519902735263813,18,23,20
-3.35510526591873,2.07939396510091,1.46086892193639,0.141747980496658,18,23,20
-3.33921399354478,2.0774622000926,1.46106336017081,0.0646448702097511,18,23,20
-3.3346856756865,2.07023757705413,1.45317029675666,0.301427786074411,18,23,20
-3.39369487441056,2.06681100070065,1.45586078748442,0.0905081246412545,18,23,20
-3.31491566104211,2.07390458073812,1.45833394844832,0.294786691050069,18,23,20
-3.3524807667582,2.0676057514966,1.45409213998327,0.181175823544874,18,23,20
-3.35139302851682,2.06280183419876,1.44969681283258,0.1442672276636,18,23,20
-3.40411325181834,2.06331341376427,1.45055562805735,0.097270855787875,18,23,20
-3.38006643383953,2.06726673915087,1.45077392881011,0.0438784249395166,18,23,20
-3.36175698314035,2.05951685384132,1.44663427610025,0.12621468424992,18,23,20
-3.33924877279115,2.06666863293912,1.45278621006435,0.0348621638626899,18,23,20
-3.36830587072951,2.06385584610127,1.44957994320379,0.192860330766945,18,23,20
-3.38812332789801,2.06188285963967,1.44642030914323,0.0489432472826925,18,23,20
-3.396771469727,2.0513002402012,1.43638032111371,0.0384146430539523,18,23,20
-3.42588439591995,2.04987594045238,1.43663369149113,0.108600873016359,18,23,20
-3.37040558444525,2.05244497072531,1.43334327414765,0.0662339156421391,18,23,20
-3.40880833295509,2.04357182254535,1.42968123603635,0.0774514391260862,18,23,20
-3.35178660112937,2.04176072034323,1.42600745872095,0.134047355775892,18,23,20
-3.39344059845964,2.03208397098039,1.41466195296707,0.0252716730562885,18,23,20
-3.35380128761471,2.04012821785673,1.42695811794465,0.370380366141789,18,23,20
-3.38136449639257,2.04675694228712,1.43442010253608,0.529578157521156,18,23,20
-3.4027278484071,2.05590432661775,1.44382695756594,0.106745697828021,18,23,20
-3.37879064297721,2.06358903928143,1.4455935136953,0.0366086617598846,18,23,20
-3.32911364034643,2.0750113928552,1.45907785505934,0.293557445969773,18,23,20
-3.35277127013823,2.07514386281273,1.45944234836831,0.0620800379724134,18,23,20
-3.36185719843126,2.06540959992373,1.4518618996357,0.217468001904002,18,23,20
-3.3246998597986,2.06736398116778,1.45184251405072,0.0650548903058851,18,23,20
-3.36144570459937,2.07378705371428,1.45600018904078,0.124697890094815,18,23,20
-3.3570196968402,2.07040658295082,1.45423007348516,0.527057156177647,18,23,20
-3.3657050778162,2.07412538157098,1.45796084664989,0.0845387081994101,18,23,20
-3.35523105128916,2.06661263419433,1.45253768518132,0.270600938915048,18,23,20
-3.37341168474427,2.06552927715156,1.45010835266299,0.167411012354546,18,23,20
-3.36949470635967,2.06556402556167,1.45123333631899,0.100892899632024,18,23,20
-3.38723980991035,2.06734796133515,1.45513949245841,0.0877774598526998,18,23,20
-3.35605457231647,2.07217122822459,1.45832634485094,0.198631853147083,18,23,20
-3.39329506936747,2.0696503293171,1.45581100728978,0.305544975684421,18,23,20
-3.38053539347689,2.06865772215739,1.45302096694901,0.0187146642468083,18,23,20
-3.36335338051252,2.06514478047588,1.45034427833122,0.182225413510906,18,23,20
-3.34678187102234,2.06592442409991,1.44935330624102,0.0666178832495749,18,23,20
-3.37044076952308,2.06333252256663,1.44339605606768,0.0292585667229011,18,23,20
-3.37872510751579,2.06284416456923,1.4513684911582,0.112494554776584,18,23,20
-3.37019114954576,2.06854620913488,1.45223238110698,0.0866266818249577,18,23,20
-3.37954160393063,2.06355250814077,1.44967901357935,0.55379238465299,18,23,20
-3.36773268627515,2.07105846360629,1.45317319801973,0.301226660067054,18,23,20
-3.38399596710705,2.07435543114883,1.45885415428831,0.0548506978964656,18,23,20
-3.3655176622385,2.07660191274104,1.46210930348925,0.137623677287777,18,23,20
-3.3614787612753,2.07712543854347,1.46198320065179,0.244648597446157,18,23,20
-3.38904026995317,2.07822532765026,1.46233823814793,0.219091696796084,18,23,20
-3.35660639197031,2.07238196366547,1.45902356325983,0.186465350823397,18,23,20
-3.38057060966839,2.08274328334612,1.46370143138407,0.142724646953307,18,23,20
-3.34582483653609,2.0924468112285,1.47688822913015,0.486290119713247,18,23,20
-3.32397111479053,2.08381432514997,1.4714211348258,0.0241620009156286,18,23,20
-3.36333423457873,2.08701213775752,1.47075083215414,0.100017470081266,18,23,20
-3.34499552357773,2.09163022209233,1.47643904367768,0.189578520629892,18,23,20
-3.3572037190126,2.08206839242325,1.47188914932264,0.182242959484687,18,23,20
-3.32040341609836,2.08603643640454,1.47125952658675,0.181125174059375,18,23,20
-3.3686192143274,2.0845649717281,1.46635158116754,0.425733984325446,18,23,20
-3.33077554480234,2.08024362290988,1.46517406921861,0.0811732617271768,18,23,20
-3.36838316802845,2.07765121507347,1.46696319020099,0.323796266684356,18,23,20
-3.31929078963743,2.08739205041788,1.47046285803002,0.271389334751578,18,23,20
-3.31901022889629,2.08036093104895,1.46961080664257,0.201610410616728,18,23,20
-3.35668697753625,2.07805533263239,1.46704326038955,0.153621769655491,18,23,20
-3.33760483192215,2.09102426504803,1.47636572276598,0.0535264053893629,18,23,20
-3.32288849165037,2.08818957431257,1.47334633343736,0.108527463238329,18,23,20
-3.33826556254529,2.08855595590167,1.47701836972777,0.177481283079421,18,23,20
-3.37356082934643,2.08383815496918,1.46993366732037,0.252494552477594,18,23,20
-3.33945326494022,2.09116569947026,1.47828401352648,0.0637671443516594,18,23,20
-3.35667538451644,2.09013154565065,1.47249398661448,0.277736493410905,18,23,20
-3.34595624434018,2.09703075275963,1.48440771610052,0.203930520076796,18,23,20
-3.38241033372449,2.09648761575169,1.48345107843213,0.172290381170174,18,23,20
-3.32508880534206,2.08625335716457,1.47246092918981,0.119484852470847,18,23,20
-3.37885912347016,2.08561058550041,1.47203186897027,0.0168315392774509,18,23,20
-3.32647280293369,2.08535111308305,1.47233378699777,0.262663366970108,18,23,20
-3.35802126456822,2.08569570557064,1.47314991748839,0.0319884582846698,18,23,20
-3.33128546865226,2.08623752890358,1.47203374948864,0.205790803459247,18,23,20
-3.34575578068268,2.09310240572811,1.47586565760564,0.178426388543853,18,23,20
-3.37033836367826,2.09111486553078,1.4782043015557,0.140185818935787,18,23,20
-3.35273982417489,2.09009812490403,1.47411511840165,0.11538611110159,18,23,20
-3.3261818673872,2.09631781368032,1.48368517681275,0.144481564706148,18,23,20
-3.31347556630592,2.09748774513752,1.48032819195948,0.0783152475959058,18,23,20
-3.31904004905266,2.09769672990748,1.48534630302608,0.210034916529551,18,23,20
-3.3397565544314,2.10169776915842,1.48652635423273,0.0921915535224482,18,23,20
-3.37967291888002,2.09855098029746,1.48427091808566,0.151335225063506,18,23,20
-3.31035925841932,2.09712835096769,1.48251369474507,0.0187728491696514,18,23,20
-3.36849792089882,2.09187571831789,1.47540695818642,0.0236864924468196,18,23,20
-3.34936526302094,2.08171350058311,1.47267623297481,0.103447678991754,18,23,20
-3.34162709856872,2.09323383672673,1.47460757091334,0.284433216361734,18,23,20
-3.35083261453452,2.08841005420371,1.47546678815413,0.0385546001811808,18,23,20
-3.33501212822661,2.08780939076912,1.47315079774231,0.133320193274124,18,23,20
-3.37173459559935,2.08817756135994,1.47653136194275,0.0856284746506478,18,23,20
-3.31820497628242,2.08967228101149,1.4745719248659,0.295438911210102,18,23,20
-3.35094490274089,2.08433465277396,1.46994214457447,0.031073959254834,18,23,20
-3.38490467458035,2.08466170644745,1.469224860207,0.0999038725923906,18,23,20
-3.31368200386144,2.08580754918817,1.47001641449938,0.323618661898544,18,23,20
-3.40253687731209,2.08587022071925,1.47230857285737,0.217035803304034,18,23,20
-3.3573160176443,2.08050451179075,1.46813568988486,0.106920869040929,18,23,20
-3.35889828009139,2.08509349433689,1.4720214578677,0.216454828084765,18,23,20
-3.35580120875714,2.08109144254902,1.46636298034891,0.125191528225158,18,23,20
-3.35199062546139,2.08334625516768,1.46867271388206,0.198803879340563,18,23,20
-3.316856903996,2.09613815166057,1.48129762120027,0.0842891139995249,18,23,20
-3.34278167977648,2.10223501734111,1.48678555992996,0.145228098972324,18,23,20
-3.31605028466987,2.1119287271413,1.4971098289279,0.0524115832117285,18,23,20
-3.36820531193564,2.10852712621792,1.4971098289279,0.181336822811668,18,23,20
-3.31406131655133,2.10747984366354,1.49581436035227,0.0634708761386045,18,23,20
-3.32243776634898,2.10834255603102,1.49350618779242,0.0714903502973904,18,23,20
